250.5,375,-47,-41,-45
250.5,375,-45,-41,-45
250.5,375,-45,-41,-47
250.5,375,-43,-41,-47
250.5,375,-45,-41,-45
250.5,375,-43,-41,-45
250.5,375,-43,-41,-45
250.5,375,-43,-41,-47
250.5,375,-45,-41,-45
250.5,375,-45,-39,-47
250.5,375,-43,-41,-45
250.5,375,-43,-41,-45
250.5,375,-43,-41,-45
250.5,375,-43,-39,-47
250.5,375,-45,-41,-47
250.5,375,-45,-41,-47
250.5,375,-45,-41,-45
250.5,375,-45,-39,-47
250.5,375,-47,-41,-47
250.5,375,-45,-39,-47
250.5,375,-45,-41,-45
250.5,375,-45,-41,-45
250.5,375,-45,-41,-45
250.5,375,-45,-41,-45
250.5,375,-45,-41,-47
250.5,375,-45,-41,-47
250.5,375,-45,-41,-47
250.5,375,-45,-41,-45
250.5,375,-43,-41,-45
250.5,375,-45,-41,-45
250.5,375,-45,-41,-45
250.5,375,-45,-39,-45
250.5,375,-47,-41,-45
250.5,375,-47,-41,-45
250.5,375,-45,-41,-47
250.5,375,-45,-41,-45
250.5,375,-47,-41,-47
250.5,375,-47,-41,-47
250.5,375,-47,-39,-45
250.5,375,-49,-41,-43
250.5,375,-47,-39,-45
250.5,375,-47,-41,-45
250.5,375,-49,-41,-45
250.5,375,-47,-41,-45
250.5,375,-47,-39,-45
250.5,375,-47,-41,-43
250.5,375,-49,-41,-45
250.5,375,-47,-41,-45
250.5,375,-45,-41,-45
250.5,375,-45,-41,-47
250.5,375,-45,-39,-45
250.5,375,-45,-41,-45
250.5,375,-47,-41,-45
250.5,375,-47,-41,-45
250.5,375,-47,-41,-45
250.5,375,-47,-39,-45
250.5,375,-47,-39,-45
250.5,375,-47,-41,-45
250.5,375,-47,-41,-45
250.5,375,-47,-41,-47
250.5,375,-47,-41,-45
250.5,375,-47,-43,-45
250.5,375,-47,-41,-45
250.5,375,-47,-41,-45
250.5,375,-45,-39,-45
250.5,375,-47,-39,-47
250.5,375,-47,-41,-47
250.5,375,-49,-39,-41
250.5,375,-45,-39,-45
250.5,375,-45,-39,-45
250.5,375,-47,-41,-45
250.5,375,-47,-41,-45
250.5,375,-45,-41,-45
250.5,375,-45,-41,-45
250.5,375,-47,-41,-45
250.5,375,-47,-41,-47
250.5,375,-45,-41,-45
250.5,375,-47,-41,-45
250.5,375,-49,-41,-45
250.5,375,-45,-41,-47
250.5,375,-47,-41,-45
250.5,375,-47,-41,-47
250.5,375,-47,-41,-45
250.5,375,-47,-39,-45
250.5,375,-45,-39,-45
250.5,375,-47,-41,-47
250.5,375,-45,-41,-45
250.5,375,-47,-41,-47
250.5,375,-47,-39,-45
250.5,375,-45,-39,-47
250.5,375,-47,-41,-47
250.5,375,-45,-41,-47
250.5,375,-47,-41,-45
250.5,375,-47,-41,-47
250.5,375,-47,-39,-47
250.5,375,-47,-41,-45
250.5,375,-45,-41,-45
250.5,375,-45,-41,-47
250.5,375,-45,-41,-47
250.5,375,-45,-41,-47
250.5,375,-47,-41,-47
250.5,375,-45,-41,-47
250.5,375,-47,-41,-45
250.5,375,-45,-39,-45
250.5,375,-45,-41,-47
250.5,375,-45,-41,-45
250.5,375,-45,-41,-47
250.5,375,-45,-41,-47
250.5,375,-47,-41,-45
250.5,375,-45,-39,-45
250.5,375,-45,-41,-45
250.5,375,-45,-41,-45
250.5,375,-47,-41,-47
250.5,375,-47,-41,-45
250.5,375,-47,-41,-47
250.5,375,-45,-41,-45
250.5,375,-47,-41,-47
250.5,375,-45,-41,-45
250.5,375,-45,-41,-47
250.5,375,-45,-41,-47
250.5,375,-47,-41,-47
250.5,375,-45,-43,-47
250.5,375,-47,-41,-47
250.5,375,-47,-41,-45
